Commodity,Classification,Market,WholesaleUnitPrice,RetailUnitPrice,ReferencePrice,County,Date,Month_name,Year,Day_Name
Mangoes,Improved,Rongo,16.0,26.72,21.36,Migori,2023-06-02,June,2023,Friday
Mangoes,Improved,Kitale Municipality Market,26.0,30.0,28.0,Trans-Nzoia,2023-06-02,June,2023,Friday
Mangoes,Local,Makutano West Pokot,22.5,50.0,36.25,West-Pokot,2023-06-02,June,2023,Friday
Mangoes,Improved,Majengo Vihiga,50.0,80.78,65.39,Vihiga,2023-06-02,June,2023,Friday
Mangoes,Improved,Bungoma Town,50.0,94.34,72.17,Bungoma,2023-06-02,June,2023,Friday
Mangoes,Local,Shika Adabu,14.0,40.0,27.0,Mombasa,2023-06-02,June,2023,Friday
Mangoes,Improved,Shika Adabu,14.0,40.0,27.0,Mombasa,2023-06-02,June,2023,Friday
Mangoes,Local,Gongoni,13.33,10.0,11.665,Kilifi,2023-06-02,June,2023,Friday
Mangoes,Local,Nakuru Wakulima,20.0,24.0,22.0,Nakuru,2023-06-02,June,2023,Friday
Mangoes,Improved,Nakuru Wakulima,26.67,32.004,29.337,Nakuru,2023-06-02,June,2023,Friday
Mangoes,Local,Malindi Old Market,30.0,60.0,45.0,Kilifi,2023-06-02,June,2023,Friday
Mangoes,Local,Sibanga,59.09,70.0,64.545,Trans-Nzoia,2023-06-02,June,2023,Friday
Mangoes,Improved,Kongowea,43.33,60.0,51.665,Mombasa,2023-06-02,June,2023,Friday
Mangoes,Improved,Nyansiongo,100.0,120.0,110.0,Nyamira,2023-06-02,June,2023,Friday
Mangoes,Improved,Sikhendu,30.0,60.0,45.0,Trans-Nzoia,2023-06-02,June,2023,Friday
Mangoes,Improved,Soko Mjinga Wajir,5.0,35.0,20.0,Wajir,2023-06-02,June,2023,Friday
Mangoes,Improved,Nairobi Wakulima,100.0,120.0,110.0,Nairobi,2023-06-02,June,2023,Friday
Mangoes,Improved,Mtwapa,15.0,30.0,22.5,Kilifi,2023-06-02,June,2023,Friday
Mangoes,Local,Garissa Soko Mugdi,25.0,30.0,27.5,Garissa,2023-06-02,June,2023,Friday
Mangoes,Improved,Garissa Soko Mugdi,75.0,90.0,82.5,Garissa,2023-06-02,June,2023,Friday
Mangoes,Improved,Eldoret Main,46.67,53.33,50.0,Uasin-Gishu,2023-06-02,June,2023,Friday
Mangoes,Improved,Mbale,50.0,49.31,49.655,Vihiga,2023-06-01,June,2023,Thursday
Mangoes,Local,Aram,28.57,35.27,31.92,Siaya,2023-06-01,June,2023,Thursday
Mangoes,Improved,Aram,41.08,53.05,47.065,Siaya,2023-06-01,June,2023,Thursday
Mangoes,Improved,Aram,35.83,53.96,44.894999999999996,Siaya,2023-06-01,June,2023,Thursday
Mangoes,Local,Kinango,60.0,100.0,80.0,Kwale,2023-06-01,June,2023,Thursday
Mangoes,Improved,Diani Market,40.0,50.0,45.0,Kwale,2023-06-01,June,2023,Thursday
Mangoes,Improved,Mbale,68.98333333333333,82.78,75.88166666666666,Vihiga,2023-05-31,May,2023,Wednesday
Mangoes,Local,Miruka,20.0,30.0,25.0,Nyamira,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Kitale Municipality Market,26.0,30.0,28.0,Trans-Nzoia,2023-05-31,May,2023,Wednesday
Mangoes,Local,Shika Adabu,14.0,40.0,27.0,Mombasa,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Shika Adabu,14.0,40.0,27.0,Mombasa,2023-05-31,May,2023,Wednesday
Mangoes,Local,Maralal Livestock Market,33.33,150.0,91.66499999999999,Samburu,2023-05-31,May,2023,Wednesday
Mangoes,Local,Gongoni,30.0,10.0,20.0,Kilifi,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Kongowea,21.67,60.0,40.835,Mombasa,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Mpeketoni,10.0,15.0,12.5,Lamu,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Nairobi Wakulima,116.66666666666667,140.0,128.33333333333334,Nairobi,2023-05-31,May,2023,Wednesday
Mangoes,Local,Bura Market,20.0,30.0,25.0,Tana-River,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Akala,31.25,25.25,28.25,Siaya,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Mtwapa,15.0,35.0,25.0,Kilifi,2023-05-31,May,2023,Wednesday
Mangoes,Improved,Chepseon,50.0,80.0,65.0,Kericho,2023-05-30,May,2023,Tuesday
Mangoes,Local,Kitale Municipality Market,25.33,30.0,27.665,Trans-Nzoia,2023-05-30,May,2023,Tuesday
Mangoes,Local,Gongoni,30.0,10.0,20.0,Kilifi,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Orolwo,50.0,70.0,60.0,West-Pokot,2023-05-30,May,2023,Tuesday
Mangoes,Local,Shika Adabu,14.0,40.0,27.0,Mombasa,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Shika Adabu,14.0,40.0,27.0,Mombasa,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Nakuru Wakulima,30.77,36.924,33.847,Nakuru,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Nairobi Wakulima,75.0,90.0,82.5,Nairobi,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Voi Retail,33.333333333333336,40.0,36.66666666666667,Taita-Taveta,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Nakuru Top Market,100.0,120.0,110.0,Nakuru,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Mtwapa,15.0,30.0,22.5,Kilifi,2023-05-30,May,2023,Tuesday
Mangoes,Local,Kapkwen,20.0,30.0,25.0,Bomet,2023-05-30,May,2023,Tuesday
Mangoes,Local,Bondeni,26.67,43.33,35.0,Trans-Nzoia,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Marindi,92.59166666666667,111.11,101.85083333333333,Migori,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Diani Market,40.0,60.0,50.0,Kwale,2023-05-30,May,2023,Tuesday
Mangoes,Improved,Kiserian Crops Market,80.0,100.0,90.0,Kajiado,2023-05-29,May,2023,Monday
Mangoes,Improved,Mois Bridge,43.33,50.0,46.665,Uasin-Gishu,2023-05-29,May,2023,Monday
Mangoes,Local,Kitale Municipality Market,26.67,43.33,35.0,Trans-Nzoia,2023-05-29,May,2023,Monday
Mangoes,Local,Aram,25.48,33.78,29.630000000000003,Siaya,2023-05-29,May,2023,Monday
Mangoes,Improved,Aram,44.48,58.48,51.48,Siaya,2023-05-29,May,2023,Monday
Mangoes,Local,Shika Adabu,20.0,50.0,35.0,Mombasa,2023-05-29,May,2023,Monday
Mangoes,Improved,Shika Adabu,20.0,60.0,40.0,Mombasa,2023-05-29,May,2023,Monday
Rice,Irr,Cheptulu,112.0,140.0,126.0,Vihiga,2025-07-22,July,2025,Tuesday
Rice,Pishori,Kerugoya,160.0,180.0,170.0,Kirinyaga,2025-07-22,July,2025,Tuesday
Rice,Sindano,Kawangware,104.0,115.0,109.5,Nairobi,2025-07-22,July,2025,Tuesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-22,July,2025,Tuesday
Rice,Irr,Chuka,96.0,120.0,108.0,Tharaka-Nithi,2025-07-22,July,2025,Tuesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-22,July,2025,Tuesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-22,July,2025,Tuesday
Rice,Sindano,Kawangware,104.0,115.0,109.5,Nairobi,2025-07-21,July,2025,Monday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-21,July,2025,Monday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-21,July,2025,Monday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-21,July,2025,Monday
Rice,Pishori,Kibuye,145.83333333333334,175.0,160.41666666666669,Kisumu,2025-07-20,July,2025,Sunday
Rice,Irr,Kibuye,83.33333333333334,100.0,91.66666666666667,Kisumu,2025-07-20,July,2025,Sunday
Rice,Irr,Kipkaren,120.0,140.0,130.0,Kakamega,2025-07-20,July,2025,Sunday
Rice,Irr,Kagio,100.0,120.0,110.0,Kirinyaga,2025-07-19,July,2025,Saturday
Rice,Pishori,Makutano Kirinyaga,150.0,170.0,160.0,Kirinyaga,2025-07-19,July,2025,Saturday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-07-18,July,2025,Friday
Rice,Irr,Cheptulu,112.0,140.0,126.0,Vihiga,2025-07-18,July,2025,Friday
Rice,Pishori,Kerugoya,160.0,190.0,175.0,Kirinyaga,2025-07-18,July,2025,Friday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-18,July,2025,Friday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-18,July,2025,Friday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-18,July,2025,Friday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-18,July,2025,Friday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-18,July,2025,Friday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-18,July,2025,Friday
Rice,Irr,Kitale Municipality Market,130.0,150.0,140.0,Trans-Nzoia,2025-07-18,July,2025,Friday
Rice,Pishori,Kipkaren,100.0,120.0,110.0,Kakamega,2025-07-17,July,2025,Thursday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-17,July,2025,Thursday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-17,July,2025,Thursday
Rice,Irr,Cheptulu,112.0,140.0,126.0,Vihiga,2025-07-17,July,2025,Thursday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-17,July,2025,Thursday
Rice,Pishori,Kitale Municipality Market,140.0,160.0,150.0,Trans-Nzoia,2025-07-17,July,2025,Thursday
Rice,Irr,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-17,July,2025,Thursday
Rice,Irr,Kitale Municipality Market,160.0,180.0,170.0,Trans-Nzoia,2025-07-17,July,2025,Thursday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-17,July,2025,Thursday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-17,July,2025,Thursday
Rice,Sindano,Nyamakima,170.0,170.0,170.0,Nairobi,2025-07-16,July,2025,Wednesday
Rice,Pishori,Nyamakima,165.0,165.0,165.0,Nairobi,2025-07-16,July,2025,Wednesday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-16,July,2025,Wednesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-16,July,2025,Wednesday
Rice,Pishori,Makutano Embu,150.0,170.0,160.0,Embu,2025-07-16,July,2025,Wednesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-16,July,2025,Wednesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-16,July,2025,Wednesday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-16,July,2025,Wednesday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-16,July,2025,Wednesday
Rice,Irr,Kitale Municipality Market,80.0,108.0,94.0,Trans-Nzoia,2025-07-16,July,2025,Wednesday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-07-15,July,2025,Tuesday
Rice,Pishori,Kerugoya,155.0,180.0,167.5,Kirinyaga,2025-07-15,July,2025,Tuesday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-15,July,2025,Tuesday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-15,July,2025,Tuesday
Rice,Irr,Kitale Municipality Market,130.0,150.0,140.0,Trans-Nzoia,2025-07-15,July,2025,Tuesday
Rice,Pishori,Nyamakima,130.0,130.0,130.0,Nairobi,2025-07-15,July,2025,Tuesday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-15,July,2025,Tuesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-15,July,2025,Tuesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-15,July,2025,Tuesday
Rice,Irr,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-15,July,2025,Tuesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-15,July,2025,Tuesday
Rice,Sindano,Bondeni,120.0,144.0,132.0,Trans-Nzoia,2025-07-15,July,2025,Tuesday
Rice,Pishori,Bondeni,150.0,165.0,157.5,Trans-Nzoia,2025-07-15,July,2025,Tuesday
Rice,Irr,Bondeni,80.0,104.0,92.0,Trans-Nzoia,2025-07-15,July,2025,Tuesday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-14,July,2025,Monday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-14,July,2025,Monday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-14,July,2025,Monday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-14,July,2025,Monday
Rice,Pishori,Kipkaren,120.0,140.0,130.0,Kakamega,2025-07-13,July,2025,Sunday
Rice,Pishori,Kibuye,145.83333333333334,175.0,160.41666666666669,Kisumu,2025-07-13,July,2025,Sunday
Rice,Irr,Kibuye,91.66666666666667,110.0,100.83333333333334,Kisumu,2025-07-13,July,2025,Sunday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-07-11,July,2025,Friday
Rice,Irr,Cheptulu,100.0,120.0,110.0,Vihiga,2025-07-11,July,2025,Friday
Rice,Irr,Mumias,100.0,120.0,110.0,Kakamega,2025-07-11,July,2025,Friday
Rice,Pishori,Kerugoya,160.0,190.0,175.0,Kirinyaga,2025-07-11,July,2025,Friday
Rice,Pishori,Nyamakima,165.0,165.0,165.0,Nairobi,2025-07-11,July,2025,Friday
Rice,Irr,Chuka,98.0,120.0,109.0,Tharaka-Nithi,2025-07-11,July,2025,Friday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-11,July,2025,Friday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-11,July,2025,Friday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-11,July,2025,Friday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-11,July,2025,Friday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-11,July,2025,Friday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-11,July,2025,Friday
Rice,Irr,Kitale Municipality Market,130.0,150.0,140.0,Trans-Nzoia,2025-07-11,July,2025,Friday
Rice,Pishori,Katito,200.0,250.0,225.0,Kisumu,2025-07-10,July,2025,Thursday
Rice,Irr,Katito,150.0,175.0,162.5,Kisumu,2025-07-10,July,2025,Thursday
Rice,Irr,Cheptulu,100.0,120.0,110.0,Vihiga,2025-07-10,July,2025,Thursday
Rice,Pishori,Kipkaren,120.0,140.0,130.0,Kakamega,2025-07-10,July,2025,Thursday
Rice,Pishori,Nyamakima,130.0,130.0,130.0,Nairobi,2025-07-10,July,2025,Thursday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-10,July,2025,Thursday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-10,July,2025,Thursday
Rice,Pishori,Kitale Municipality Market,150.0,160.0,155.0,Trans-Nzoia,2025-07-10,July,2025,Thursday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-10,July,2025,Thursday
Rice,Irr,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-07-10,July,2025,Thursday
Rice,Irr,Kitale Municipality Market,160.0,180.0,170.0,Trans-Nzoia,2025-07-10,July,2025,Thursday
Rice,Irr,Kitale Municipality Market,152.0,180.0,166.0,Trans-Nzoia,2025-07-10,July,2025,Thursday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-10,July,2025,Thursday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-10,July,2025,Thursday
Rice,Pishori,Makutano Embu,150.0,170.0,160.0,Embu,2025-07-09,July,2025,Wednesday
Rice,Irr,Cheptulu,100.0,120.0,110.0,Vihiga,2025-07-09,July,2025,Wednesday
Rice,Pishori,Makutano Kirinyaga,150.0,170.0,160.0,Kirinyaga,2025-07-09,July,2025,Wednesday
Rice,Pishori,Nyamakima,130.0,130.0,130.0,Nairobi,2025-07-09,July,2025,Wednesday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-09,July,2025,Wednesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-09,July,2025,Wednesday
Rice,Sindano,Bura Market,55.0,110.0,82.5,Tana-River,2025-07-09,July,2025,Wednesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-09,July,2025,Wednesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-09,July,2025,Wednesday
Rice,Sindano,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-07-09,July,2025,Wednesday
Rice,Pishori,Kitale Municipality Market,80.0,104.0,92.0,Trans-Nzoia,2025-07-09,July,2025,Wednesday
Rice,Irr,Kitale Municipality Market,120.0,144.0,132.0,Trans-Nzoia,2025-07-09,July,2025,Wednesday
Rice,Irr,Kitale Municipality Market,160.0,175.0,167.5,Trans-Nzoia,2025-07-09,July,2025,Wednesday
Rice,Irr,Ahero,150.0,165.0,157.5,Kisumu,2025-07-08,July,2025,Tuesday
Rice,Pishori,Holo,146.0,250.0,198.0,Kisumu,2025-07-08,July,2025,Tuesday
Rice,Irr,Cheptulu,100.0,120.0,110.0,Vihiga,2025-07-08,July,2025,Tuesday
Rice,Pishori,Kerugoya,155.0,180.0,167.5,Kirinyaga,2025-07-08,July,2025,Tuesday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-07-08,July,2025,Tuesday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-08,July,2025,Tuesday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-08,July,2025,Tuesday
Rice,Irr,Kitale Municipality Market,130.0,150.0,140.0,Trans-Nzoia,2025-07-08,July,2025,Tuesday
Rice,Pishori,Nyamakima,130.0,130.0,130.0,Nairobi,2025-07-08,July,2025,Tuesday
Rice,Pishori,Maua,180.0,200.0,190.0,Meru,2025-07-08,July,2025,Tuesday
Rice,Sindano,Maua,140.0,170.0,155.0,Meru,2025-07-08,July,2025,Tuesday
Rice,Sindano,Bondeni,120.0,144.0,132.0,Trans-Nzoia,2025-07-08,July,2025,Tuesday
Rice,Pishori,Bondeni,150.0,170.0,160.0,Trans-Nzoia,2025-07-08,July,2025,Tuesday
Rice,Irr,Bondeni,80.0,104.0,92.0,Trans-Nzoia,2025-07-08,July,2025,Tuesday
Rice,Pishori,Kangemi Market,155.0,180.0,167.5,Nairobi,2025-07-08,July,2025,Tuesday
Rice,Irr,Chuka,98.0,120.0,109.0,Tharaka-Nithi,2025-07-08,July,2025,Tuesday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-08,July,2025,Tuesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-08,July,2025,Tuesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-08,July,2025,Tuesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-08,July,2025,Tuesday
Rice,Irr,Cheptulu,100.0,120.0,110.0,Vihiga,2025-07-07,July,2025,Monday
Rice,Pishori,Kibuye,145.83333333333334,175.0,160.41666666666669,Kisumu,2025-07-06,July,2025,Sunday
Rice,Irr,Kibuye,83.33333333333334,100.0,91.66666666666667,Kisumu,2025-07-06,July,2025,Sunday
Rice,Pishori,Makutano Kirinyaga,150.0,170.0,160.0,Kirinyaga,2025-07-05,July,2025,Saturday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-07-04,July,2025,Friday
Rice,Irr,Mumias,91.66666666666667,110.0,100.83333333333334,Kakamega,2025-07-04,July,2025,Friday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-04,July,2025,Friday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-04,July,2025,Friday
Rice,Sindano,Kitale Municipality Market,120.0,148.0,134.0,Trans-Nzoia,2025-07-04,July,2025,Friday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-04,July,2025,Friday
Rice,Irr,Kitale Municipality Market,80.0,108.0,94.0,Trans-Nzoia,2025-07-04,July,2025,Friday
Rice,Pishori,Katito,175.0,200.0,187.5,Kisumu,2025-07-03,July,2025,Thursday
Rice,Irr,Katito,150.0,175.0,162.5,Kisumu,2025-07-03,July,2025,Thursday
Rice,Pishori,Kerugoya,155.0,180.0,167.5,Kirinyaga,2025-07-03,July,2025,Thursday
Rice,Irr,Kipkaren,100.0,120.0,110.0,Kakamega,2025-07-03,July,2025,Thursday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-03,July,2025,Thursday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-03,July,2025,Thursday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-03,July,2025,Thursday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-03,July,2025,Thursday
Rice,Sindano,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-03,July,2025,Thursday
Rice,Pishori,Kitale Municipality Market,150.0,175.0,162.5,Trans-Nzoia,2025-07-03,July,2025,Thursday
Rice,Irr,Kitale Municipality Market,130.0,150.0,140.0,Trans-Nzoia,2025-07-03,July,2025,Thursday
Rice,Pishori,Nyamakima,130.0,130.0,130.0,Nairobi,2025-07-02,July,2025,Wednesday
Rice,Pishori,Nyamakima,75.0,75.0,75.0,Nairobi,2025-07-02,July,2025,Wednesday
Rice,Pishori,Makutano Embu,150.0,170.0,160.0,Embu,2025-07-02,July,2025,Wednesday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-07-02,July,2025,Wednesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-02,July,2025,Wednesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-02,July,2025,Wednesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-02,July,2025,Wednesday
Rice,Irr,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-07-02,July,2025,Wednesday
Rice,Irr,Kitale Municipality Market,80.0,100.0,90.0,Trans-Nzoia,2025-07-02,July,2025,Wednesday
Rice,Sindano,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-07-02,July,2025,Wednesday
Rice,Pishori,Holo,140.0,250.0,195.0,Kisumu,2025-07-01,July,2025,Tuesday
Rice,Sindano,Bondeni,180.0,200.0,190.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Pishori,Bondeni,150.0,160.0,155.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Irr,Bondeni,140.0,150.0,145.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Pishori,Nyamakima,130.0,130.0,130.0,Nairobi,2025-07-01,July,2025,Tuesday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-07-01,July,2025,Tuesday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-07-01,July,2025,Tuesday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-07-01,July,2025,Tuesday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-07-01,July,2025,Tuesday
Rice,Pishori,Kitale Municipality Market,150.0,170.0,160.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Sindano,Kitale Municipality Market,120.0,144.0,132.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Irr,Kitale Municipality Market,180.0,200.0,190.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Irr,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Irr,Kitale Municipality Market,160.0,180.0,170.0,Trans-Nzoia,2025-07-01,July,2025,Tuesday
Rice,Pishori,Kerugoya,155.0,180.0,167.5,Kirinyaga,2025-06-30,June,2025,Monday
Rice,Sindano,Kitale Municipality Market,120.0,144.0,132.0,Trans-Nzoia,2025-06-30,June,2025,Monday
Rice,Irr,Kitale Municipality Market,160.0,170.0,165.0,Trans-Nzoia,2025-06-30,June,2025,Monday
Rice,Irr,Kitale Municipality Market,130.0,140.0,135.0,Trans-Nzoia,2025-06-30,June,2025,Monday
Rice,Sindano,Bura Market,100.0,130.0,115.0,Tana-River,2025-06-30,June,2025,Monday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-06-30,June,2025,Monday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-06-30,June,2025,Monday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-06-30,June,2025,Monday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-06-30,June,2025,Monday
Rice,Pishori,Kutus,160.0,180.0,170.0,Kirinyaga,2025-06-30,June,2025,Monday
Rice,Pishori,Kipkaren,120.0,140.0,130.0,Kakamega,2025-06-29,June,2025,Sunday
Rice,Irr,Mumias,108.33333333333334,130.0,119.16666666666667,Kakamega,2025-06-29,June,2025,Sunday
Rice,Pishori,Kibuye,145.83333333333334,175.0,160.41666666666669,Kisumu,2025-06-29,June,2025,Sunday
Rice,Irr,Kibuye,91.66666666666667,110.0,100.83333333333334,Kisumu,2025-06-29,June,2025,Sunday
Rice,Pishori,Ngurubani Market,150.0,170.0,160.0,Kirinyaga,2025-06-27,June,2025,Friday
Rice,Pishori,Maua,180.0,200.0,190.0,Meru,2025-06-27,June,2025,Friday
Rice,Sindano,Kawangware,110.0,120.0,115.0,Nairobi,2025-06-27,June,2025,Friday
Rice,Pishori,Kawangware,160.0,180.0,170.0,Nairobi,2025-06-27,June,2025,Friday
Rice,Pishori,Kerugoya,160.0,180.0,170.0,Kirinyaga,2025-06-27,June,2025,Friday
Rice,Sindano,Gikomba,160.0,160.0,160.0,Nairobi,2025-06-27,June,2025,Friday
Rice,Pishori,Gikomba,160.0,180.0,170.0,Nairobi,2025-06-27,June,2025,Friday
Rice,Irr,Mumias,100.0,120.0,110.0,Kakamega,2025-06-27,June,2025,Friday
Rice,Sindano,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-06-27,June,2025,Friday
Rice,Pishori,Kitale Municipality Market,150.0,160.0,155.0,Trans-Nzoia,2025-06-27,June,2025,Friday
Rice,Irr,Cheptulu,100.0,120.0,110.0,Vihiga,2025-06-27,June,2025,Friday
Rice,Irr,Kitale Municipality Market,120.0,152.0,136.0,Trans-Nzoia,2025-06-27,June,2025,Friday
