ds,yhat,Commodity,Market
2024-04-11,23.5212572456387,Cabbages,Kitale Municipality Market
2024-04-15,23.614473058046137,Cabbages,Kitale Municipality Market
2024-04-16,22.933165507297943,Cabbages,Kitale Municipality Market
2024-04-17,23.387969384560748,Cabbages,Kitale Municipality Market
2024-04-18,23.488681723627778,Cabbages,Kitale Municipality Market
2024-04-23,16.140822295659177,Cabbages,Kitale Municipality Market
2024-04-25,16.696338511814112,Cabbages,Kitale Municipality Market
2024-04-29,23.54932201295063,Cabbages,Kitale Municipality Market
2024-05-02,16.663762989314826,Cabbages,Kitale Municipality Market
2024-05-06,23.516746490566433,Cabbages,Kitale Municipality Market
2024-05-07,29.595169952995164,Cabbages,Kitale Municipality Market
2024-05-08,23.29016946506481,Cabbages,Kitale Municipality Market
2024-05-13,30.243681925431524,Cabbages,Kitale Municipality Market
2024-05-21,36.28914948928643,Cabbages,Kitale Municipality Market
2024-05-27,23.418033350252514,Cabbages,Kitale Municipality Market
2024-05-29,20.933575815799497,Cabbages,Kitale Municipality Market
2024-06-04,22.703384465968476,Cabbages,Kitale Municipality Market
2024-06-10,30.111309825095525,Cabbages,Kitale Municipality Market
2024-06-11,36.189621931160616,Cabbages,Kitale Municipality Market
2024-06-14,29.697531646749418,Cabbages,Kitale Municipality Market
2024-06-20,29.95102522118895,Cabbages,Kitale Municipality Market
2024-06-24,30.043357288182875,Cabbages,Kitale Municipality Market
2024-06-26,29.816411742039747,Cabbages,Kitale Municipality Market
2024-07-01,43.52858554484164,Cabbages,Kitale Municipality Market
2024-07-04,25.380479715055984,Cabbages,Kitale Municipality Market
2024-07-08,29.974450669223323,Cabbages,Kitale Municipality Market
2024-07-10,29.747321926100703,Cabbages,Kitale Municipality Market
2024-07-11,29.847721730365443,Cabbages,Kitale Municipality Market
2024-07-15,25.43750796129097,Cabbages,Kitale Municipality Market
2024-07-17,29.712297418644063,Cabbages,Kitale Municipality Market
2024-07-22,29.904257257211846,Cabbages,Kitale Municipality Market
2024-07-25,29.7772849351407,Cabbages,Kitale Municipality Market
2024-07-26,29.489496558059635,Cabbages,Kitale Municipality Market
2024-07-31,29.641229386498765,Cabbages,Kitale Municipality Market
2024-08-01,25.239461639622025,Cabbages,Kitale Municipality Market
2024-08-02,29.453529423085982,Cabbages,Kitale Municipality Market
2024-08-05,29.832511601270756,Cabbages,Kitale Municipality Market
2024-08-08,29.705091918199226,Cabbages,Kitale Municipality Market
2024-08-09,29.417093876056214,Cabbages,Kitale Municipality Market
2025-05-16,14.425605900956922,Cabbages,Kitale Municipality Market
2025-05-20,14.122495566948018,Cabbages,Kitale Municipality Market
2025-05-21,14.576696116650357,Cabbages,Kitale Municipality Market
2025-05-22,14.676805128171932,Cabbages,Kitale Municipality Market
2025-05-23,14.388807086002522,Cabbages,Kitale Municipality Market
2025-05-26,18.147491474824122,Cabbages,Kitale Municipality Market
2025-05-27,17.46558059668431,Cabbages,Kitale Municipality Market
2025-05-28,21.299664991029555,Cabbages,Kitale Municipality Market
2025-05-29,14.640006313485774,Cabbages,Kitale Municipality Market
2025-05-30,21.111775960752848,Cabbages,Kitale Municipality Market
2025-06-03,14.048897938533274,Cabbages,Kitale Municipality Market
2025-06-04,21.262866177683634,Cabbages,Kitale Municipality Market
2025-06-05,21.36297518950348,Cabbages,Kitale Municipality Market
2025-06-10,14.012099125643902,Cabbages,Kitale Municipality Market
2025-06-11,21.226067364835302,Cabbages,Kitale Municipality Market
2025-06-12,14.566408687556759,Cabbages,Kitale Municipality Market
2025-06-13,21.03817833484379,Cabbages,Kitale Municipality Market
2025-06-18,14.429500862861484,Cabbages,Kitale Municipality Market
2025-06-19,21.28937756382489,Cabbages,Kitale Municipality Market
2025-06-20,17.621495677459464,Cabbages,Kitale Municipality Market
2025-06-23,14.620412377730204,Cabbages,Kitale Municipality Market
2025-06-24,17.318385344319964,Cabbages,Kitale Municipality Market
2025-06-25,14.39270204973555,Cabbages,Kitale Municipality Market
2025-06-26,14.492811061501637,Cabbages,Kitale Municipality Market
2025-06-27,14.204813019691002,Cabbages,Kitale Municipality Market
2025-06-30,14.583613564643091,Cabbages,Kitale Municipality Market
2025-07-01,13.90170268668141,Cabbages,Kitale Municipality Market
2025-07-02,14.355903236624663,Cabbages,Kitale Municipality Market
2025-07-03,14.456012248415945,Cabbages,Kitale Municipality Market
2025-07-04,14.168014206580555,Cabbages,Kitale Municipality Market
2025-07-08,13.864903873545417,Cabbages,Kitale Municipality Market
2025-07-09,14.319104423513771,Cabbages,Kitale Municipality Market
2025-07-10,14.419213435298584,Cabbages,Kitale Municipality Market
2025-07-11,14.131215393442721,Cabbages,Kitale Municipality Market
2025-07-15,20.58787274957463,Cabbages,Kitale Municipality Market
2025-07-16,14.282305610401735,Cabbages,Kitale Municipality Market
2025-07-17,14.38241462215889,Cabbages,Kitale Municipality Market
2025-07-18,14.094416580304888,Cabbages,Kitale Municipality Market
2025-07-19,-21.826483432971095,Cabbages,Kitale Municipality Market
2025-07-20,-21.83173602359997,Cabbages,Kitale Municipality Market
2025-07-21,14.473217125355802,Cabbages,Kitale Municipality Market
2025-07-22,13.791306247314715,Cabbages,Kitale Municipality Market
2025-07-23,14.24550679728928,Cabbages,Kitale Municipality Market
2025-07-24,14.345615809041526,Cabbages,Kitale Municipality Market
2025-07-25,14.057617767167056,Cabbages,Kitale Municipality Market
2025-07-26,-21.863282246127458,Cabbages,Kitale Municipality Market
2025-07-27,-21.868534836667806,Cabbages,Kitale Municipality Market
2025-07-28,14.43641831216382,Cabbages,Kitale Municipality Market
2025-07-29,13.75450743419248,Cabbages,Kitale Municipality Market
2025-07-30,14.208707984174941,Cabbages,Kitale Municipality Market
2025-07-31,14.308816995955834,Cabbages,Kitale Municipality Market
2025-08-01,14.020818954056608,Cabbages,Kitale Municipality Market
2025-08-02,-21.900081059250308,Cabbages,Kitale Municipality Market
2025-08-03,-21.905333649735645,Cabbages,Kitale Municipality Market
2025-08-04,14.39961949905076,Cabbages,Kitale Municipality Market
2025-08-05,13.717708621070248,Cabbages,Kitale Municipality Market
2025-08-06,14.171909171064051,Cabbages,Kitale Municipality Market
2025-08-07,14.272018182838472,Cabbages,Kitale Municipality Market
2025-08-08,13.984020141026374,Cabbages,Kitale Municipality Market
2025-08-09,-21.936879872373154,Cabbages,Kitale Municipality Market
2025-08-10,-21.94213246286948,Cabbages,Kitale Municipality Market
2025-08-11,14.362820685989588,Cabbages,Kitale Municipality Market
2025-08-12,13.680909807961783,Cabbages,Kitale Municipality Market
2025-08-13,14.13511035795045,Cabbages,Kitale Municipality Market
2025-08-14,14.235219369721111,Cabbages,Kitale Municipality Market
2025-08-15,13.947221327915923,Cabbages,Kitale Municipality Market
2025-08-16,-21.97367868539458,Cabbages,Kitale Municipality Market
2024-04-04,53.09390764346459,Tomatoes,Kitale Municipality Market
2024-04-05,88.95186104458702,Tomatoes,Kitale Municipality Market
2024-04-11,75.23278705014523,Tomatoes,Kitale Municipality Market
2024-04-12,90.07188076881707,Tomatoes,Kitale Municipality Market
2024-04-15,99.33989275514588,Tomatoes,Kitale Municipality Market
2024-04-16,112.5403884127046,Tomatoes,Kitale Municipality Market
2024-04-17,113.31858087002229,Tomatoes,Kitale Municipality Market
2024-04-18,112.08486823467,Tomatoes,Kitale Municipality Market
2024-04-19,89.09001452542616,Tomatoes,Kitale Municipality Market
2024-04-23,112.60946515341237,Tomatoes,Kitale Municipality Market
2024-04-24,96.57256986483497,Tomatoes,Kitale Municipality Market
2024-04-25,112.15394497525537,Tomatoes,Kitale Municipality Market
2024-04-26,100.7194640914222,Tomatoes,Kitale Municipality Market
2024-04-29,99.47804623609788,Tomatoes,Kitale Municipality Market
2024-05-02,106.96830679507494,Tomatoes,Kitale Municipality Market
2024-05-06,99.54712297630093,Tomatoes,Kitale Municipality Market
2024-05-07,112.74761863420345,Tomatoes,Kitale Municipality Market
2024-05-21,104.47822824309017,Tomatoes,Kitale Municipality Market
2024-05-23,122.31752353249817,Tomatoes,Kitale Municipality Market
2024-05-24,111.19412177171566,Tomatoes,Kitale Municipality Market
2024-05-27,109.95270391711131,Tomatoes,Kitale Municipality Market
2024-05-29,118.67667711204842,Tomatoes,Kitale Municipality Market
2024-06-04,92.46748090101953,Tomatoes,Kitale Municipality Market
2024-06-05,98.96280320400993,Tomatoes,Kitale Municipality Market
2024-06-10,85.36427101302186,Tomatoes,Kitale Municipality Market
2024-06-11,98.25368755974307,Tomatoes,Kitale Municipality Market
2024-06-19,94.15732105759041,Tomatoes,Kitale Municipality Market
2024-06-20,92.92360843429597,Tomatoes,Kitale Municipality Market
2024-06-24,105.285375397379,Tomatoes,Kitale Municipality Market
2024-06-26,97.19426087008254,Tomatoes,Kitale Municipality Market
2024-07-01,100.41081642568861,Tomatoes,Kitale Municipality Market
2024-07-04,96.02962507248452,Tomatoes,Kitale Municipality Market
2024-07-08,88.60844130298065,Tomatoes,Kitale Municipality Market
2024-07-10,97.3324145216288,Tomatoes,Kitale Municipality Market
2024-07-11,96.0987018984357,Tomatoes,Kitale Municipality Market
2024-07-12,89.91893594697822,Tomatoes,Kitale Municipality Market
2024-07-15,88.67751812867814,Tomatoes,Kitale Municipality Market
2024-07-17,97.40149134770108,Tomatoes,Kitale Municipality Market
2024-07-22,88.74659495486489,Tomatoes,Kitale Municipality Market
2024-07-24,61.738506713777,Tomatoes,Kitale Municipality Market
2024-07-25,96.23685555056679,Tomatoes,Kitale Municipality Market
2024-07-26,52.46696094348061,Tomatoes,Kitale Municipality Market
2024-07-31,97.53964500023599,Tomatoes,Kitale Municipality Market
2024-08-01,58.47198494881895,Tomatoes,Kitale Municipality Market
2024-08-02,90.12616642561923,Tomatoes,Kitale Municipality Market
2024-08-05,46.8470292426772,Tomatoes,Kitale Municipality Market
2024-08-08,96.37500920307414,Tomatoes,Kitale Municipality Market
2024-08-09,90.19524325158466,Tomatoes,Kitale Municipality Market
2025-05-16,92.95831628611808,Tomatoes,Kitale Municipality Market
2025-05-21,122.19959522970561,Tomatoes,Kitale Municipality Market
2025-05-22,99.20715906327398,Tomatoes,Kitale Municipality Market
2025-05-23,104.89884506019656,Tomatoes,Kitale Municipality Market
2025-05-26,91.78597529310781,Tomatoes,Kitale Municipality Market
2025-05-27,99.73175604261363,Tomatoes,Kitale Municipality Market
2025-05-28,100.50994851187104,Tomatoes,Kitale Municipality Market
2025-05-29,99.27623588851071,Tomatoes,Kitale Municipality Market
2025-05-30,93.09646993704501,Tomatoes,Kitale Municipality Market
2025-06-03,99.80083286760484,Tomatoes,Kitale Municipality Market
2025-06-04,100.57902533698888,Tomatoes,Kitale Municipality Market
2025-06-05,99.34531271359073,Tomatoes,Kitale Municipality Market
2025-06-10,99.86990969213622,Tomatoes,Kitale Municipality Market
2025-06-11,100.64810216139455,Tomatoes,Kitale Municipality Market
2025-06-12,99.41438953787144,Tomatoes,Kitale Municipality Market
2025-06-13,93.23462358606798,Tomatoes,Kitale Municipality Market
2025-06-18,100.71717898464726,Tomatoes,Kitale Municipality Market
2025-06-19,99.48346636108305,Tomatoes,Kitale Municipality Market
2025-06-20,93.30370040958402,Tomatoes,Kitale Municipality Market
2025-06-23,75.24719484340656,Tomatoes,Kitale Municipality Market
2025-06-24,83.19297559245106,Tomatoes,Kitale Municipality Market
2025-06-25,83.97116806145989,Tomatoes,Kitale Municipality Market
2025-06-26,82.73745543772247,Tomatoes,Kitale Municipality Market
2025-06-27,76.55768948604667,Tomatoes,Kitale Municipality Market
2025-06-30,92.13135941194663,Tomatoes,Kitale Municipality Market
2025-07-01,83.26205241513995,Tomatoes,Kitale Municipality Market
2025-07-02,84.04024488400421,Tomatoes,Kitale Municipality Market
2025-07-03,82.80653226035231,Tomatoes,Kitale Municipality Market
2025-07-04,76.62676630858728,Tomatoes,Kitale Municipality Market
2025-07-08,82.33903906059007,Tomatoes,Kitale Municipality Market
2025-07-09,84.10932170654853,Tomatoes,Kitale Municipality Market
2025-07-10,82.87560908288336,Tomatoes,Kitale Municipality Market
2025-07-11,76.69584313103637,Tomatoes,Kitale Municipality Market
2025-07-15,83.4002060601636,Tomatoes,Kitale Municipality Market
2025-07-16,100.99348627499029,Tomatoes,Kitale Municipality Market
2025-07-17,82.94468590533857,Tomatoes,Kitale Municipality Market
2025-07-18,76.76491995348547,Tomatoes,Kitale Municipality Market
2025-07-19,-62.986982098662274,Tomatoes,Kitale Municipality Market
2025-07-20,-62.97708554310599,Tomatoes,Kitale Municipality Market
2025-07-21,75.52350213389252,Tomatoes,Kitale Municipality Market
2025-07-22,83.46928288267543,Tomatoes,Kitale Municipality Market
2025-07-23,84.24747535164087,Tomatoes,Kitale Municipality Market
2025-07-24,83.01376272786962,Tomatoes,Kitale Municipality Market
2025-07-25,76.83399677593457,Tomatoes,Kitale Municipality Market
2025-07-26,-62.91790527627706,Tomatoes,Kitale Municipality Market
2025-07-27,-62.9080087203982,Tomatoes,Kitale Municipality Market
2025-07-28,75.59257895611279,Tomatoes,Kitale Municipality Market
2025-07-29,83.53835970518728,Tomatoes,Kitale Municipality Market
2025-07-30,84.31655217419268,Tomatoes,Kitale Municipality Market
2025-07-31,83.08283955049947,Tomatoes,Kitale Municipality Market
2025-08-01,76.90307359847517,Tomatoes,Kitale Municipality Market
2025-08-02,-62.848828453776356,Tomatoes,Kitale Municipality Market
2025-08-03,-62.8389318976904,Tomatoes,Kitale Municipality Market
2025-08-04,75.66165577866332,Tomatoes,Kitale Municipality Market
2025-08-05,83.6074365276991,Tomatoes,Kitale Municipality Market
2025-08-06,84.38562899673698,Tomatoes,Kitale Municipality Market
2025-08-07,83.15191637303052,Tomatoes,Kitale Municipality Market
2025-08-08,76.97215042134576,Tomatoes,Kitale Municipality Market
2025-08-09,-62.77975163127564,Tomatoes,Kitale Municipality Market
2025-08-10,-62.7698550752158,Tomatoes,Kitale Municipality Market
2025-08-11,75.73073260140309,Tomatoes,Kitale Municipality Market
2025-08-12,83.67651335026481,Tomatoes,Kitale Municipality Market
2025-08-13,84.45470581928498,Tomatoes,Kitale Municipality Market
2025-08-14,83.22099319556155,Tomatoes,Kitale Municipality Market
2025-08-15,77.04122724388637,Tomatoes,Kitale Municipality Market
2025-08-16,-62.71067480837818,Tomatoes,Kitale Municipality Market
2024-04-05,32.03205725118356,Cabbages,Charo Wa Mae
2024-04-06,27.49402355051283,Cabbages,Charo Wa Mae
2024-04-08,21.89852708303377,Cabbages,Charo Wa Mae
2024-04-11,21.979064846490495,Cabbages,Charo Wa Mae
2024-04-15,22.14534926836054,Cabbages,Charo Wa Mae
2024-04-18,18.412398862609024,Cabbages,Charo Wa Mae
2024-04-19,23.378958782609185,Cabbages,Charo Wa Mae
2024-04-29,16.29959725831226,Cabbages,Charo Wa Mae
2024-04-30,23.817657666947856,Cabbages,Charo Wa Mae
2024-05-02,20.42580974219824,Cabbages,Charo Wa Mae
2024-05-03,15.893829018880098,Cabbages,Charo Wa Mae
2024-05-06,20.296584010323844,Cabbages,Charo Wa Mae
2024-05-07,15.930914680884158,Cabbages,Charo Wa Mae
2024-05-09,96.89314361989858,Cabbages,Charo Wa Mae
2024-05-13,21.01012461433877,Cabbages,Charo Wa Mae
2024-05-14,23.445879448812594,Cabbages,Charo Wa Mae
2024-05-25,20.764559708349168,Cabbages,Charo Wa Mae
2024-05-29,24.566097343747632,Cabbages,Charo Wa Mae
2024-05-30,20.58285567979973,Cabbages,Charo Wa Mae
2024-06-03,20.749142298688444,Cabbages,Charo Wa Mae
2024-06-04,30.86347103156342,Cabbages,Charo Wa Mae
2024-06-10,43.09590622451398,Cabbages,Charo Wa Mae
2024-06-11,30.04820503167868,Cabbages,Charo Wa Mae
2024-06-12,29.68304663008248,Cabbages,Charo Wa Mae
2024-06-14,34.48782578103703,Cabbages,Charo Wa Mae
2024-06-18,27.49082895321417,Cabbages,Charo Wa Mae
2024-06-20,35.85055389536226,Cabbages,Charo Wa Mae
2024-06-21,26.79873456939892,Cabbages,Charo Wa Mae
2024-06-25,23.533981759615816,Cabbages,Charo Wa Mae
2024-06-28,25.1934028947281,Cabbages,Charo Wa Mae
2024-07-01,25.53668892546521,Cabbages,Charo Wa Mae
2024-07-02,27.796697307855045,Cabbages,Charo Wa Mae
2024-07-05,30.033246514871443,Cabbages,Charo Wa Mae
2024-07-09,25.01678022377245,Cabbages,Charo Wa Mae
2024-07-11,22.943306292347174,Cabbages,Charo Wa Mae
2024-07-16,32.79079719313832,Cabbages,Charo Wa Mae
2024-07-18,28.261774608705377,Cabbages,Charo Wa Mae
2024-07-22,27.173923341260732,Cabbages,Charo Wa Mae
2024-07-23,25.90891775362186,Cabbages,Charo Wa Mae
2024-07-24,28.116388511659046,Cabbages,Charo Wa Mae
2024-07-25,22.547863870920608,Cabbages,Charo Wa Mae
2024-07-29,27.32799993068753,Cabbages,Charo Wa Mae
2024-07-30,30.748941059260375,Cabbages,Charo Wa Mae
2024-08-01,19.18396244246969,Cabbages,Charo Wa Mae
2024-08-02,32.99955454995998,Cabbages,Charo Wa Mae
2024-08-03,21.472616009088526,Cabbages,Charo Wa Mae
2024-08-04,29.999861455401373,Cabbages,Charo Wa Mae
2024-08-05,29.825019350952864,Cabbages,Charo Wa Mae
2024-08-08,26.373941641352786,Cabbages,Charo Wa Mae
2024-08-14,25.763948423337965,Cabbages,Charo Wa Mae
2024-08-15,31.2207278813554,Cabbages,Charo Wa Mae
2024-08-16,26.271392425893396,Cabbages,Charo Wa Mae
2024-08-19,28.669235925537908,Cabbages,Charo Wa Mae
2024-08-20,31.21767735543167,Cabbages,Charo Wa Mae
2024-08-21,36.47167592354584,Cabbages,Charo Wa Mae
2024-08-26,33.804481327825,Cabbages,Charo Wa Mae
2024-08-27,33.71442714954587,Cabbages,Charo Wa Mae
2024-08-29,32.112255779707326,Cabbages,Charo Wa Mae
2024-08-30,24.81976763023374,Cabbages,Charo Wa Mae
2024-09-02,26.921562970204754,Cabbages,Charo Wa Mae
2024-09-03,26.83134224598158,Cabbages,Charo Wa Mae
2024-09-04,27.983199805374184,Cabbages,Charo Wa Mae
2024-09-07,26.933082676819023,Cabbages,Charo Wa Mae
2024-09-10,22.29793356513043,Cabbages,Charo Wa Mae
2024-09-12,28.019859332454814,Cabbages,Charo Wa Mae
2024-09-13,33.91978874250614,Cabbages,Charo Wa Mae
2024-09-16,28.985628050733276,Cabbages,Charo Wa Mae
2024-09-17,22.45047160143082,Cabbages,Charo Wa Mae
2024-09-19,28.46790752209089,Cabbages,Charo Wa Mae
2024-09-24,23.18699398836659,Cabbages,Charo Wa Mae
2024-09-26,23.92746288519926,Cabbages,Charo Wa Mae
2024-10-03,26.71848443340861,Cabbages,Charo Wa Mae
2024-10-07,41.756165215195736,Cabbages,Charo Wa Mae
2024-10-08,41.665944490971654,Cabbages,Charo Wa Mae
2024-10-09,41.05881304241993,Cabbages,Charo Wa Mae
2024-10-10,41.822429037175276,Cabbages,Charo Wa Mae
2024-10-11,41.565896919444825,Cabbages,Charo Wa Mae
2024-10-12,41.76768492180522,Cabbages,Charo Wa Mae
2024-10-13,45.60173553323635,Cabbages,Charo Wa Mae
2024-10-14,41.908703251489214,Cabbages,Charo Wa Mae
2024-10-15,41.818482527269346,Cabbages,Charo Wa Mae
2024-10-16,41.211351078719375,Cabbages,Charo Wa Mae
2024-10-17,41.974967073477785,Cabbages,Charo Wa Mae
2024-10-18,41.71843495575051,Cabbages,Charo Wa Mae
2024-10-19,41.9202229580981,Cabbages,Charo Wa Mae
2024-10-20,45.75427356953273,Cabbages,Charo Wa Mae
2024-10-21,42.06124128778453,Cabbages,Charo Wa Mae
2024-10-22,41.97102056356473,Cabbages,Charo Wa Mae
2024-10-23,41.36388911501164,Cabbages,Charo Wa Mae
2024-10-24,42.12750510977237,Cabbages,Charo Wa Mae
2024-10-25,41.870972992041985,Cabbages,Charo Wa Mae
2024-10-26,42.07276099440074,Cabbages,Charo Wa Mae
2024-10-27,45.90681160583026,Cabbages,Charo Wa Mae
2024-10-28,42.213779324078004,Cabbages,Charo Wa Mae
2024-10-29,42.12355859986012,Cabbages,Charo Wa Mae
2024-10-30,41.516427151318254,Cabbages,Charo Wa Mae
2024-10-31,42.28004314607,Cabbages,Charo Wa Mae
2024-11-01,42.02351102834055,Cabbages,Charo Wa Mae
2024-11-02,42.22529903070337,Cabbages,Charo Wa Mae
2024-11-03,46.05934964212612,Cabbages,Charo Wa Mae
2024-11-04,42.36631736037332,Cabbages,Charo Wa Mae
2024-11-05,42.27609663616282,Cabbages,Charo Wa Mae
2024-11-06,41.668965187610524,Cabbages,Charo Wa Mae
2024-04-05,55.30731360964483,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-06,53.61024700455877,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-08,50.39973345902152,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-11,53.12607124697077,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-12,57.877943599944004,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-15,50.36545515895504,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-16,50.32927730743802,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-18,54.46331662995872,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-19,50.30521858045884,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-29,52.763667772865574,Kales/Sukuma Wiki,Charo Wa Mae
2024-04-30,52.7274899215276,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-02,65.35708241853048,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-03,65.03727726649926,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-06,65.06323554475946,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-07,65.02705769310029,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-08,63.65832671332747,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-09,65.3228041181067,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-13,71.19588028042055,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-14,73.62647164349926,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-25,80.50476026023428,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-27,71.1273236782316,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-28,71.09114582663695,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-29,69.72241442315797,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-30,71.38689140347088,Kales/Sukuma Wiki,Charo Wa Mae
2024-05-31,72.91716273833477,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-03,77.25975479723856,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-04,77.22350616444355,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-05,75.85470440311923,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-06,77.51910405150159,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-07,77.19922114309362,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-10,77.22494615158762,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-11,77.18863776146846,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-12,73.35300702883633,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-14,83.33111045521466,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-18,85.78701341401029,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-19,80.71796694212155,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-20,86.08243649806202,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-21,89.46257132762662,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-25,89.4514963925769,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-26,88.08255157276994,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-27,83.57989210146381,Kales/Sukuma Wiki,Charo Wa Mae
2024-06-28,83.25987310900209,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-01,77.11826683008765,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-02,77.0818751378425,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-03,88.04677639008105,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-04,89.71103995423238,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-05,89.39102096204846,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-09,91.84671524165222,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-10,81.8440781709756,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-11,83.50834173556198,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-15,81.98025489337982,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-18,72.37210508848362,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-19,76.98562452518102,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-22,77.01094128276209,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-23,76.97454959109172,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-24,63.271758699195345,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-25,64.93602226349303,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-29,64.64132002919779,Kales/Sukuma Wiki,Charo Wa Mae
2024-07-30,63.37154373017704,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-01,71.06717011782004,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-02,70.74715112544321,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-03,57.94940921537534,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-05,70.77246788313045,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-06,70.73607619096335,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-08,64.86447189950879,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-09,64.54445290738879,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-10,67.78071089062986,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-13,64.53337797264379,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-14,69.331356188538,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-15,64.82869671684008,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-16,60.80852390302498,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-19,62.06722526723937,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-20,64.49760279004322,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-21,60.6618887556818,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-22,64.79292153437476,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-23,64.4729025421587,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-26,62.03145008479943,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-27,61.99505839300102,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-29,58.59022331566873,Kales/Sukuma Wiki,Charo Wa Mae
2024-08-30,61.97035814488421,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-02,61.99567490202881,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-03,61.959283210126245,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-04,60.590338389814974,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-05,62.25460195441953,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-07,65.1708409454009,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-10,61.923508027251465,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-12,64.68559598582625,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-13,61.89880777934013,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-16,61.92412453625203,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-17,58.18757902257961,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-18,56.81863420260637,Kales/Sukuma Wiki,Charo Wa Mae
2024-09-19,58.48289776675012,Kales/Sukuma Wiki,Charo Wa Mae
